Animal Id,Lab ID,Average OD,Erysip.,sample type,UCID,Species,Herd,Area,Location,Year,Date,Month,Season,Age ,Sex,plate,
MOX 10068 - Adams,,1.264,high positive,Serum,334,,,Alaska,,2010,,,,,,124,
MOX 10069 - Adams,,0.488,positive,Serum,334,,,Alaska,,2010,,,,,,124,
MOX 10070 - Adams,,0.706,positive,Serum,334,,,Alaska,,2010,,,,,,124,
MOX 10072 - Adams,,0.028,negative,Serum,334,,,Alaska,,2010,,,,,,124,
MOX 10073 - Adams,,0.039,negative,Serum,334,,,Alaska,,2010,,,,,,124,
MOX 10077 - Adams,,0.582,positive,Serum,334,,,Alaska,,2010,,,,,,124,
MOX 10079 - Adams,,0.197,negative,Serum,334,,,Alaska,,2010,,,,,,124,
MOX 10080 - Adams,,0.917,positive,Serum,334,,,Alaska,,2010,,,,,,124,
MOX 10083 - Adams,,0.698,positive,Serum,334,,,Alaska,,2010,,,,,,124,
MOX 10084 - Adams,,0.165,negative,Serum,334,,,Alaska,,2010,,,,,,124,
MOX 10085 - Adams,,0.693,positive,Serum,334,,,Alaska,,2010,,,,,,124,
MOX 10086 - Adams,,1.658,high positive,Serum,334,,,Alaska,,2010,,,,,,124,
MOX 10088 - Adams,,0.289,positive,Serum,334,,,Alaska,,2010,,,,,,124,
MOX 10089 - Adams,,0.051,negative,Serum,334,,,Alaska,,2010,,,,,,124,
MOX 10090 - Adams,,0.072,negative,Serum,334,,,Alaska,,2010,,,,,,124,
MOX 10093 - Adams,,0.222,negative,Serum,334,,,Alaska,,2010,,,,,,124,
MOX 10094 - Adams,,0.085,negative,Serum,334,,,Alaska,,2010,,,,,,124,
MOX 10095 - Adams,,0.818,positive,Serum,334,,,Alaska,,2010,,,,,,124,
MOX 10097 - Adams,,0.053,negative,Serum,334,,,Alaska,,2010,,,,,,124,
MOX 10098 - Adams,,0.008,negative,Serum,334,,,Alaska,,2010,,,,,,124,
MOX 10099 - Adams,,0.125,negative,Serum,334,,,Alaska,,2010,,,,,,124,
MOX 10100 - Adams,,0.012,negative,Serum,334,,,Alaska,,2010,,,,,,124,
MOX 10102 - Adams,,0.043,negative,Serum,334,,,Alaska,,2010,,,,,,124,
11-Nov,Mx-414-023,0.503,positive,serum,414,muskox,,,22,2011,,4,Spring,Adult,F,40,
11-Jul,Mx-414-024,0.446,positive,serum,414,muskox,,,22,2011,,4,Spring,Adult,F,40,
NMx 07-11,Mx-414-330,0.494,positive,serum,414,muskox,,,22,2011,,,,Adult,F,47,
NMx 11-11,Mx-414-331,0.411,positive,serum,414,muskox,,,22,2011,,,,Adult,F,47,
NMx 12-11,Mx-414-332,0.101,negative,serum,414,muskox,,,22,2011,,,,Adult,F,47,
2011-037,Mx-414-362,0.062,negative,serum,414,muskox,,,22C,2011,,,,Fetus,F,48,
1,195/01,0.161,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,48,
2,195/02,0.176,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,48,
3,195/03,0.173,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,48,
4,195/04,0.203,,Filter paper,195,,,Cambridge Bay,,2011,,,,,,48,
5,195/05,0.133,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,48,
8,195/08,0.133,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,48,
9,195/09,0.132,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,48,
10,195/10,0.275,positive,Filter paper,195,,,Cambridge Bay,,2011,,,,,,48,
11,195/11,0.722,positive,Filter paper,195,,,Cambridge Bay,,2011,,,,,,48,
12,195/12,0.183,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,48,
14,195/14,0.148,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,48,
15,195/15,0.268,positive,Filter paper,195,,,Cambridge Bay,,2011,,,,,,48,
16,195/16,0.186,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,48,
17,195/17,0.658,positive,Filter paper,195,,,Cambridge Bay,,2011,,,,,,48,
18,195/18,0.297,positive,Filter paper,195,,,Cambridge Bay,,2011,,,,,,48,
19,195/19,0.222,positive,Filter paper,195,,,Cambridge Bay,,2011,,,,,,48,
21,195/21,3.234,high positive,Filter paper,195,,,Cambridge Bay,,2011,,,,,,48,
22,195/22,0.369,positive,Filter paper,195,,,Cambridge Bay,,2011,,,,,,48,
23,195/23,0.202,,Filter paper,195,,,Cambridge Bay,,2011,,,,,,48,
24,195/24,0.189,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,48,
26,195/26,0.195,,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
28,195/28,0.038,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
29,195/29,0.275,positive,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
30,195/30,0.13,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
32,195/32,0.058,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
33,195/33,0.121,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
34,195/34,0.235,positive,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
35,195/35,0.302,positive,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
36,195/36,0.182,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
37,195/37,0.194,,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
39,195/39,0.098,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
40,195/40,0.13,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
41,195/41,0.163,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
42,195/42,0.039,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
43,195/43,0.105,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
47,195/47,0.117,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
49,195/49,0.304,positive,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
50,195/50,0.101,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
51,195/51,0.065,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
52,195/52,0.102,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
53,195/53,0.093,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
54,195/54,0.145,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
55,195/55,0.227,positive,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
60,195/60,0.066,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
61,195/61,0.08,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
62,195/62,0.084,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
63,195/63,0.079,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
64,195/64,0.152,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
65,195/65,2.686,high positive,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
66,195/66,0.115,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
67,195/67,0.121,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
68,195/68,0.153,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
70,195/70,0.173,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
71,195/71,0.105,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
72,195/72,0.09,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
73,195/73,0.15,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
74,195/74,0.273,positive,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
75,195/75,0.08,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
76,195/76,0.539,positive,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
77,195/77,0.198,,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
78,195/78,0.142,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
79,195/79,0.171,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
81,195/81,0.484,positive,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
82,195/82,0.152,negative,Filter paper,195,,,Cambridge Bay,,2011,,,,,,112,
83,195/83,0.235,,filter paper,195,,,Cambridge Bay,,2011,,,,,,113,
84,195/84,0.266,positive,filter paper,195,,,Cambridge Bay,,2011,,,,,,113,
85,195/85,0.208,negative,filter paper,195,,,Cambridge Bay,,2011,,,,,,113,
86,195/86,0.197,negative,filter paper,195,,,Cambridge Bay,,2011,,,,,,113,
87,195/87,0.111,negative,filter paper,195,,,Cambridge Bay,,2011,,,,,,113,
88,195/88,1.664,high positive,filter paper,195,,,Cambridge Bay,,2011,,,,,,113,
89,195/89,0.263,positive,filter paper,195,,,Cambridge Bay,,2011,,,,,,113,
90,195/90,0.261,,filter paper,195,,,Cambridge Bay,,2011,,,,,,113,
91,195/91,0.141,negative,filter paper,195,,,Cambridge Bay,,2011,,,,,,113,
92,195/92,0.145,negative,filter paper,195,,,Cambridge Bay,,2011,,,,,,113,
95,195/95,0.465,positive,filter paper,195,,,Cambridge Bay,,2011,,,,,,113,
103,195/103,0.465,positive,filter paper,195,,,Cambridge Bay,,2011,,,,,,113,
MOX 11103 - Adams,,1.56,high positive,Serum,334,,,Alaska,,2011,,,,,,113,
MOX 11104 - Adams,,0.841,positive,Serum,334,,,Alaska,,2011,,,,,,113,
12.06,Mx-414-019,0.517,positive,serum,414,muskox,,,,2012,,10,Fall,,,40,
12.03,Mx-414-020,0.021,negative,serum,414,muskox,,,26,2012,,9,Fall,Adult,F,40,
12.04,Mx-414-021,0.011,negative,serum,414,muskox,,,26,2012,,9,Fall,Sub Ad,F,40,
12.05,Mx-414-022,0.02,negative,serum,414,muskox,,,26,2012,,9,Fall,Adult,F,40,
283,Mx-414-333,0.055,negative,serum,414,muskox,,,22C,2012,,,,1 Wk,F,47,
9007,Mx-414-334,0.471,positive,serum,414,muskox,,,23,2012,,,,Adult,F,47,
9010,Mx-414-335,0.095,negative,serum,414,muskox,,,23,2012,,,,Adult,F,47,
9019,Mx-414-336,0.459,positive,serum,414,muskox,,,22,2012,,,,Adult,F,47,
9024,Mx-414-337,0.345,positive,serum,414,muskox,,,22,2012,,,,Adult,F,47,
9031,Mx-414-338,1.171,high positive,serum,414,muskox,,,22,2012,,,,Adult,F,47,
9033,Mx-414-339,0.606,positive,serum,414,muskox,,,23,2012,,,,Adult,F,47,
9034,Mx-414-340,0.069,negative,serum,414,muskox,,,23,2012,,,,Adult,F,47,
12159,Mx-414-341,0.174,negative,serum,414,muskox,,,22,2012,,,,Adult,F,47,
12162,Mx-414-342,0.035,negative,serum,414,muskox,,,23,2012,,,,Adult,F,47,
12163,Mx-414-343,0.119,negative,serum,414,muskox,,,23,2012,,,,Adult,F,47,
12164,Mx-414-344,0.153,negative,serum,414,muskox,,,23,2012,,,,Adult,F,47,
12165,Mx-414-345,0.006,negative,serum,414,muskox,,,23,2012,,,,Adult,F,47,
12168,Mx-414-346,0.061,negative,serum,414,muskox,,,23,2012,,,,Adult,F,47,
12170,Mx-414-347,1.868,high positive,serum,414,muskox,,,22,2012,,,,Adult,F,47,
12171,Mx-414-348,0.128,negative,serum,414,muskox,,,22,2012,,,,Adult,F,47,
12172,Mx-414-349,1.029,high positive,serum,414,muskox,,,22,2012,,,,Adult,F,47,
12173,Mx-414-350,1.511,high positive,serum,414,muskox,,,22,2012,,,,Adult,F,47,
12174,Mx-414-351,0.626,positive,serum,414,muskox,,,22,2012,,,,Adult,F,47,
12175,Mx-414-352,0.295,positive,serum,414,muskox,,,22,2012,,,,Adult,F,47,
12176,Mx-414-353,0.629,positive,serum,414,muskox,,,22,2012,,,,Adult,F,48,
12177,Mx-414-354,0.49,positive,serum,414,muskox,,,22,2012,,,,Adult,F,48,
12178,Mx-414-355,0.159,negative,serum,414,muskox,,,22,2012,,,,Adult,F,48,
12179,Mx-414-356,0.138,negative,serum,414,muskox,,,22,2012,,,,Adult,F,48,
12180,Mx-414-357,0.069,negative,serum,414,muskox,,,22,2012,,,,Adult,F,48,
12181,Mx-414-358,2.948,high positive,serum,414,muskox,,,22,2012,,,,Adult,F,48,
12182,Mx-414-359,0.14,negative,serum,414,muskox,,,22,2012,,,,Adult,F,48,
12194,Mx-414-360,1.043,high positive,serum,414,muskox,,,22,2012,,,,Adult,F,48,
12196,Mx-414-361,0.069,negative,serum,414,muskox,,,22,2012,,,,Adult,F,48,
1,245/01,1.367,high positive,filter paper,245,,,Cambridge Bay,,2012,,,,,,48,
2,245/02,0.598,positive,filter paper,245,,,Cambridge Bay,,2012,,,,,,48,
3,245/03,0.261,,filter paper,245,,,Cambridge Bay,,2012,,,,,,48,
4,245/04,0.73,positive,filter paper,245,,,Cambridge Bay,,2012,,,,,,48,
5,245/05,3.211,high positive,filter paper,245,,,Cambridge Bay,,2012,,,,,,48,
6,245/06,0.332,positive,filter paper,245,,,Cambridge Bay,,2012,,,,,,48,
7,245/07,0.445,positive,filter paper,245,,,Cambridge Bay,,2012,,,,,,48,
8,245/08,0.528,positive,filter paper,245,,,Cambridge Bay,,2012,,,,,,48,
10,245/10,0.217,,filter paper,245,,,Cambridge Bay,,2012,,,,,,48,
11,245/11,0.464,positive,filter paper,245,,,Cambridge Bay,,2012,,,,,,48,
12,245/12,0.262,positive,filter paper,245,,,Cambridge Bay,,2012,,,,,,48,
13,245/13,0.37,positive,filter paper,245,,,Cambridge Bay,,2012,,,,,,48,
14,245/14,0.286,positive,filter paper,245,,,Cambridge Bay,,2012,,,,,,48,
15,245/15,0.222,,filter paper,245,,,Cambridge Bay,,2012,,,,,,48,
16,245/16,0.222,,filter paper,245,,,Cambridge Bay,,2012,,,,,,48,
17,245/17,0.234,,filter paper,245,,,Cambridge Bay,,2012,,,,,,48,
18,245/18,0.327,positive,filter paper,245,,,Cambridge Bay,,2012,,,,,,48,
19,245/19,0.29,positive,filter paper,245,,,Cambridge Bay,,2012,,,,,,48,
20,245/20,>20% diff.,repeat,filter paper,245,,,Cambridge Bay,,2012,,,,,,48,
21,245/21,1.518,high positive,filter paper,245,,,Cambridge Bay,,2012,,,,,,48,
22,245/22,0.434,positive,filter paper,245,,,Cambridge Bay,,2012,,,,,,48,
23,245/23,0.254,positive,filter paper,245,,,Cambridge Bay,,2012,,,,,,48,
24,245/24,0.389,positive,filter paper,245,,,Cambridge Bay,,2012,,,,,,48,
25,245/25,0.288,positive,filter paper,245,,,Cambridge Bay,,2012,,,,,,48,
26,245/26,0.747,positive,filter paper,245,,,Cambridge Bay,,2012,,,,,,48,
27,245/27,>20% diff.,repeat,filter paper,245,,,Cambridge Bay,,2012,,,,,,48,
28,245/28,0.627,positive,filter paper,245,,,Cambridge Bay,,2012,,,,,,48,
29,245/29,0.323,positive,filter paper,245,,,Cambridge Bay,,2012,,,,,,48,
30,245/30,0.307,positive,filter paper,245,,,Cambridge Bay,,2012,,,,,,48,
MX12/01,285/S/01,0.037,negative,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/02,285/S/02,3.011,high positive,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/03,285/S/03,0.075,negative,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/04,285/S/04,2.571,high positive,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/05,285/S/05,0.099,negative,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/06,285/S/06,2.65,high positive,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/07,285/S/07,0.029,negative,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/08,285/S/08,3.154,high positive,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/09,285/S/09,33%-high positive,repeat,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/10,285/S/10,0.003,negative,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/11,285/S/11,0.018,negative,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/12,285/S/12,1.956,high positive,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/13,285/S/13,0.018,negative,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/14,285/S/14,0.013,negative,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/15,285/S/15,0.021,negative,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/16,285/S/16,1.833,high positive,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/17,285/S/17,0.048,negative,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/18,285/S/18,0.59,positive,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/19,285/S/19,0.005,negative,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/20,285/S/20,3.211,high positive,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/21,285/S/21,1.586,high positive,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/22,285/S/22,2.585,high positive,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/23,285/S/23,0.031,negative,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/24,285/S/24,3.086,high positive,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/25,285/S/25,3.185,high positive,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/26,285/S/26,1.962,high positive,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/27,285/S/27,0.987,positive,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/28,285/S/28,0.045,negative,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/29,285/S/29,0.473,positive,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/30,285/S/30,0.041,negative,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/31,285/S/31,0.049,negative,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/33,285/S/33,3.051,high positive,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/34,285/S/34,0.076,negative,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/35,285/S/35,0.081,negative,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/38,285/S/38,2.684,high positive,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/39,285/S/39,0.131,negative,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/40,285/S/40,0.162,negative,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/41,285/S/41,0.1,negative,serum,285,,,Banks Island,,2012,,november,,,,48,
MX12/42,285/S/42,0.035,negative,serum,285,,,Banks Island,,2012,,november,,,,121,
MX12/43,285/S/43,0.052,negative,serum,285,,,Banks Island,,2012,,november,,,,121,
MX12/44,285/S/44,0.009,negative,serum,285,,,Banks Island,,2012,,november,,,,121,
MX12/45,285/S/45,0.005,negative,serum,285,,,Banks Island,,2012,,november,,,,121,
MX12/46,285/S/46,0.022,negative,serum,285,,,Banks Island,,2012,,november,,,,121,
MX12/47,285/S/47,0.574,positive,serum,285,,,Banks Island,,2012,,november,,,,121,
MX12/48,285/S/48,3.104,high positive,serum,285,,,Banks Island,,2012,,november,,,,121,
MX12/49,285/S/49,0.049,negative,serum,285,,,Banks Island,,2012,,november,,,,121,
MX12/50,285/S/50,2.488,high positive,serum,285,,,Banks Island,,2012,,november,,,,121,
MX12/51,285/S/51,0.001,negative,serum,285,,,Banks Island,,2012,,november,,,,121,
MX12/52,285/S/52,0.005,negative,serum,285,,,Banks Island,,2012,,november,,,,121,
MX12/53,285/S/53,0.012,negative,serum,285,,,Banks Island,,2012,,november,,,,121,
MX12/54,285/S/54,0.024,negative,serum,285,,,Banks Island,,2012,,november,,,,121,
MX12/55,285/S/55,0.222,negative,serum,285,,,Banks Island,,2012,,november,,,,121,
MX12/56,285/S/56,2.838,high positive,serum,285,,,Banks Island,,2012,,november,,,,121,
MX12/57,285/S/57,0.062,negative,serum,285,,,Banks Island,,2012,,november,,,,121,
MX12/58,285/S/58,0.101,negative,serum,285,,,Banks Island,,2012,,november,,,,121,
MX12/59,285/S/59,1.695,high positive,serum,285,,,Banks Island,,2012,,november,,,,121,
MX12/60,285/S/60,0.116,negative,serum,285,,,Banks Island,,2012,,november,,,,121,
MX12/61,285/S/61,1.54,high positive,serum,285,,,Banks Island,,2012,,november,,,,121,
MX12/62,285/S/62,0.162,negative,serum,285,,,Banks Island,,2012,,november,,,,121,
MX12/63,285/S/63,0.773,positive,serum,285,,,Banks Island,,2012,,november,,,,121,
MX12/64,285/S/64,0.084,negative,serum,285,,,Banks Island,,2012,,november,,,,121,
MX12/65,285/S/65,0.064,negative,serum,285,,,Banks Island,,2012,,november,,,,121,
MOX 09033B - Adams,,1.098,high positive,Serum,334,,,Alaska,,2012,,,,,,121,
MOX 09034B - Adams,,0.138,negative,Serum,334,,,Alaska,,2012,,,,,,121,
10,245/10,0.064,negative,serum,245,,,Cambridge Bay,,2012,,,,,,121,
11,245/11,0.351,negative,serum,245,,,Cambridge Bay,,2012,,,,,,121,
15,245/15,0.034,negative,serum,245,,,Cambridge Bay,,2012,,,,,,121,
16-Jan,245/16-1,0.084,negative,serum,245,,,Cambridge Bay,,2012,,,,,,121,
16-Feb,245/16-2,0.115,negative,serum,245,,,Cambridge Bay,,2012,,,,,,121,
17,245/17,0.028,negative,serum,245,,,Cambridge Bay,,2012,,,,,,121,
22,245/22,0.091,negative,serum,245,,,Cambridge Bay,,2012,,,,,,121,
27,245/27,0.883,positive,serum,245,,,Cambridge Bay,,2012,,,,,,121,
28,245/28,0.517,positive,serum,245,,,Cambridge Bay,,2012,,,,,,121,
202,245/202,0.015,negative,serum,245,,,Cambridge Bay,,2012,,,,,,121,
301,245/301,0.271,negative,serum,245,,,Cambridge Bay,,2012,,,,,,121,
303,245/303,0.201,negative,serum,245,,,Cambridge Bay,,2012,,,,,,121,
305,245/305,0.6,positive,serum,245,,,Cambridge Bay,,2012,,,,,,121,
308,245/308,0.072,negative,serum,245,,,Cambridge Bay,,2012,,,,,,121,
13.02,Mx-414-014,0.235,positive,serum,414,muskox,,,26B,2013,,10,Fall,Adult,F,40,
13.02,Mx-414-015,0.812,positive,serum,414,muskox,,,22B,2013,,10,Fall,Adult,F,40,
13.04,Mx-414-016,0.402,positive,serum,414,muskox,,,22B,2013,,10,Fall,Adult,F,40,
13.06,Mx-414-017,0.046,negative,serum,414,muskox,,,22B,2013,,10,Fall,Adult,F,40,
13.07,Mx-414-018,0.009,negative,serum,414,muskox,,,22B,2013,,10,Fall,Adult,F,40,
n/a,276/01,0.227,,filter paper,276,,,Cambridge Bay,,2013,,,summer,,,40,
MO2_2013,59,0.16,negative,,502,,,Zackenberg,,2013,,,,Adult,F,205,
MO3_2013,60,0.124,negative,,502,,,Zackenberg,,2013,,,,Adult,F,205,
MO4_2013,61,0.045,negative,,502,,,Zackenberg,,2013,,,,Adult,F,205,
MO5/50_2013,62,0.387,positive,,502,,,Zackenberg,,2013,,,,Adult,F,205,
MO6_2013,63,0.04,negative,,502,,,Zackenberg,,2013,,,,Adult,F,205,
MO7_2013,64,0.027,negative,,502,,,Zackenberg,,2013,,,,Adult,F,205,
MO8_2013,65,0.101,negative,,502,,,Zackenberg,,2013,,,,Adult,F,205,
MO9_2013,66,0.713,positive,,502,,,Zackenberg,,2013,,,,Adult,F,205,
MO10_2013,67,3.156,positive,,502,,,Zackenberg,,2013,,,,Adult,F,205,
MO11_2013,68,0.133,negative,,502,,,Zackenberg,,2013,,,,Adult,F,205,
MO12_2013,69,0.226,borderline negative,,502,,,Zackenberg,,2013,,,,Adult,F,205,
MO13_2013,70,0.045,negative,,502,,,Zackenberg,,2013,,,,Adult,F,205,
MO14/28_2013,71,0.186,negative,,502,,,Zackenberg,,2013,,,,Adult,F,205,
MO15_2013,72,,,,502,,,Zackenberg,,2013,,,,Adult,M,205,
MO16_2013,73,,,,502,,,Zackenberg,,2013,,,,Adult,M,205,
MO17_2013,74,,,,502,,,Zackenberg,,2013,,,,Adult,M,205,
MO18_2013,75,,,,502,,,Zackenberg,,2013,,,,Adult,M,205,
MO19_2013,76,,,,502,,,Zackenberg,,2013,,,,Adult,M,205,
MO20_2013,77,,,,502,,,Zackenberg,,2013,,,,Adult,M,205,
14.09,Mx-414-003,0.004,negative,serum,414,muskox,,,22C,2014,,10,Fall,Sub Ad,F,40,
14.08,Mx-414-005,0.034,negative,serum,414,muskox,,,22D,2014,,10,Fall,Sub Ad,F,40,
14.07,Mx-414-006,0.039,negative,serum,414,muskox,,,22C,2014,07-Oct-14,10,Fall,Sub Ad,F,40,
14.05,Mx-414-007,3.198,high positive,serum,414,muskox,,,22C,2014,02-Oct-14,10,Fall,Sub Ad,F,40,
14.06,Mx-414-008,1.8,high positive,serum,414,muskox,,,22C,2014,03-Oct-14,10,Fall,Sub Ad,F,40,
14.02,Mx-414-009,0.045,negative,serum,414,muskox,,,22C,2014,29-Sep-14,9,Fall,Sub Ad,F,40,
14.01,Mx-414-010,0.231,positive,serum,414,muskox,,,22C,2014,29-Sep-14,9,Fall,Sub Ad,F,40,
14.03,Mx-414-011,0.059,negative,serum,414,muskox,,,22C,2014,28-Sep-14,9,Fall,Sub Ad,F,40,
14.03,Mx-414-012,0.009,negative,serum,414,muskox,,,26B,2014,28-Sep-14,9,Fall,Adult,F,40,
14.04,Mx-414-013,0.411,positive,serum,414,muskox,,,26B,2014,,9,Fall,Adult,F,40,
MX122,289/122,1.138,high positive,filter paper,289,,,Cambridge Bay,,2014,,,spring,,,40,
MX128,289/128,0.836,positive,filter paper,289,,,Cambridge Bay,,2014,,,spring,,,40,
MX123,298/123,>20% diff.,repeat,filter paper,298,,,Cambridge Bay,,2014,,,spring,,,114,
MX132,298/132,0.263,positive,filter paper,298,,,Cambridge Bay,,2014,,,spring,,,114,
MX134,298/134,0.411,positive,filter paper,298,,,Cambridge Bay,,2014,,,spring,,,114,
MX135,298/135,0.595,positive,filter paper,298,,,Cambridge Bay,,2014,,,spring,,,114,
MX138,298/138,0.604,positive,filter paper,298,,,Cambridge Bay,,2014,,,spring,,,114,
MX139,298/139,2.844,high positive,filter paper,298,,,Cambridge Bay,,2014,,,spring,,,114,
MX143,298/143,0.148,negative,filter paper,298,,,Cambridge Bay,,2014,,,spring,,,114,
MX100,305/100,0.108,negative,filter paper,305,,,Kugluktuk,,2014,,,spring,,,114,
MX101,305/101,0.116,negative,filter paper,305,,,Kugluktuk,,2014,,,spring,,,114,
MX102,305/102,0.021,negative,filter paper,305,,,Kugluktuk,,2014,,,spring,,,114,
MX103,305/103,0.182,negative,filter paper,305,,,Kugluktuk,,2014,,,spring,,,114,
MX104,305/104,0.341,positive,filter paper,305,,,Kugluktuk,,2014,,,spring,,,114,
MX106,305/106,0.173,negative,filter paper,305,,,Kugluktuk,,2014,,,spring,,,114,
MX109,305/109,0.634,positive,filter paper,305,,,Kugluktuk,,2014,,,spring,,,114,
MX110,305/110,0.621,positive,filter paper,305,,,Kugluktuk,,2014,,,spring,,,114,
MX111,305/111,0.897,positive,filter paper,305,,,Kugluktuk,,2014,,,spring,,,114,
MX112,305/112,0.507,positive,filter paper,305,,,Kugluktuk,,2014,,,spring,,,114,
MX114,305/114,0.443,positive,filter paper,305,,,Kugluktuk,,2014,,,spring,,,114,
MX115,305/115,0.286,positive,filter paper,305,,,Kugluktuk,,2014,,,spring,,,114,
MX116,305/116,0.387,positive,filter paper,305,,,Kugluktuk,,2014,,,spring,,,114,
MX117,305/117,0.763,positive,filter paper,305,,,Kugluktuk,,2014,,,spring,,,114,
MX118,305/118,0.176,negative,filter paper,305,,,Kugluktuk,,2014,,,spring,,,114,
MX119,305/119,discrepant,repeat,filter paper,305,,,Kugluktuk,,2014,,,spring,,,114,
